word_count,sentence_count,spelling_errors,long_word,exc_count,que_count,stopwords_count,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,syllable_count,smog_index,coleman_liau_index,dale_chall_readability_score,difficult_words,linsear_write_formula,neg_sentiment,neu_sentiment,pos_sentiment,score1,score2,score
637,24,26,85,4,4,274,256,530,587,151,52,32,101,767,11.3,9.46,7.18,83,5.928571429,2.69,19.643,1.666,5,5,10
191,12,5,26,0,0,68,107,181,187,54,17,8,29,235,10.1,8.23,7.35,32,4.277777778,0,9.345,2.655,3,3,6
522,28,29,70,4,0,192,223,454,503,110,41,33,93,625,10,8.7,6.92,70,12.875,4.489,21.72,1.791,5,5,10
799,41,26,150,2,0,309,308,659,763,227,49,33,133,993,10.6,10.15,7.4,127,10.3,0.949,35.315,4.736,6,6,12
476,31,15,79,0,1,176,191,386,452,99,34,43,80,575,10.5,7.64,6.33,53,6.583333333,0.189,26.102,4.709,5,4,9
402,18,28,84,0,2,161,194,352,392,105,29,24,81,538,13.1,12.88,7.92,71,7.5,1.703,15.003,1.295,4,4,8
451,38,34,47,8,2,185,186,369,424,86,27,29,87,493,7.6,5.66,5.83,41,3.6,4.072,31.703,2.226,4,4,8
343,15,10,56,0,0,145,151,288,323,96,18,9,64,430,11.5,9.23,6.66,39,5.071428571,0.136,12.046,2.817,4,5,9
248,13,8,37,0,0,128,115,210,234,50,13,7,45,289,8.8,7.14,6.82,32,8.5,0.103,10.931,1.966,3,4,7
596,35,42,83,0,2,231,251,506,565,145,41,24,121,707,9,8.34,6.63,74,6,3.928,28.663,2.409,5,6,11
308,17,17,40,0,0,134,135,259,289,61,13,19,57,351,9.8,7.25,6.47,35,4.875,0.674,14.334,1.991,4,4,8
264,14,20,21,0,0,115,123,234,257,52,17,4,61,308,8.6,4.93,5.73,19,8.7,0.63,11.699,1.671,3,4,7
296,21,24,63,0,0,123,142,255,278,73,22,20,56,364,9.8,9.32,6.89,43,5,1.956,17.264,1.78,4,3,7
369,22,28,65,0,0,164,142,285,324,91,27,14,77,459,10,8.34,6.32,41,5.571428571,5.326,16.163,0.51,4,4,8
373,18,26,59,0,2,137,182,342,365,95,24,17,65,448,11,9.63,6.96,50,5.714285714,0.166,15.582,2.253,4,4,8
579,26,24,106,0,0,270,226,479,537,118,44,44,104,747,12.4,9.52,6.87,74,8.8,2.133,21.268,2.6,6,5,11
372,15,28,42,0,0,173,162,333,363,72,29,14,76,454,9.4,6.33,6.15,30,12.125,0.814,11.977,2.209,4,3,7
362,16,16,48,5,0,144,166,323,349,87,17,18,79,410,8.4,6.79,6.41,35,11.75,1.62,11.075,3.306,4,4,8
487,27,28,60,0,0,226,198,434,478,93,12,35,95,537,8.8,6.9,5.9,40,7.25,0.77,23.812,2.417,4,4,8
573,34,41,107,3,3,201,242,515,564,151,35,44,88,752,11.1,9.91,6.7,75,4.6875,0.888,25.54,7.571,5,5,10
517,34,21,94,0,1,182,225,455,505,102,35,37,88,638,10,9.21,7.17,81,4,1.259,28.421,4.318,4,4,8
452,14,25,65,0,0,202,187,378,420,105,28,26,83,547,12.2,8.08,6.75,43,6.583333333,1.306,11.184,1.511,5,4,9
365,18,18,35,0,0,179,143,282,327,45,14,32,75,418,9.6,6.21,5.69,24,8.5,1.043,14.872,2.087,4,4,8
455,32,33,55,0,5,205,203,404,435,99,23,17,93,512,8,6.08,5.95,44,5.0625,0.429,27.882,3.689,5,4,9
540,27,21,101,0,0,180,236,460,517,175,34,20,88,669,11.3,11.54,8.02,100,6.833333333,0.304,24.142,2.554,5,4,9
580,30,18,86,0,4,227,236,503,561,134,30,40,84,709,10.6,9.28,6.96,79,6.833333333,2.268,24.975,2.755,5,5,10
423,17,27,83,0,0,165,178,360,412,124,36,29,65,597,13.6,12.18,7.71,71,18,0.359,14.857,1.784,5,5,10
629,36,48,100,0,4,253,299,576,617,122,52,43,121,774,9.9,8.63,7.35,103,6.214285714,2.764,29.225,4.011,5,5,10
488,26,28,70,0,0,205,200,401,462,101,41,34,88,591,9.3,7.71,6.62,60,7.333333333,2.497,22.028,1.475,4,5,9
578,51,43,72,3,4,208,258,507,554,120,27,37,117,620,7.6,7.04,6.56,73,3.166666667,4.004,43.808,3.187,5,5,10
646,32,24,124,0,0,252,284,577,639,158,44,23,122,889,12.4,10.73,7.5,110,6.916666667,0.931,25.14,5.93,5,5,10
409,19,25,68,0,1,154,188,372,402,96,17,19,75,499,11.3,9.52,6.89,52,8.7,0.553,16.254,2.194,5,4,9
393,9,15,62,1,0,186,204,364,381,92,29,18,78,479,12.5,9.24,7.81,50,16.33333333,0.366,7.902,0.732,5,5,10
379,19,20,62,0,2,149,194,355,372,92,26,17,56,462,11.2,9.28,6.96,52,6.416666667,1.285,16.558,1.156,4,4,8
330,18,25,56,0,0,137,139,287,319,71,30,28,68,409,10.1,8.93,6.12,32,7.083333333,0.801,16.17,1.028,4,4,8
364,20,35,60,1,0,132,174,323,351,85,37,27,63,461,11.6,9.8,7.5,61,8.3,2.094,16.483,1.422,4,4,8
225,15,5,34,1,1,103,116,204,216,39,10,13,47,257,8.6,7.06,6.46,27,4.333333333,1.673,12.077,1.249,4,4,8
425,18,8,61,0,0,203,166,345,397,107,24,17,69,503,11.1,7.72,6.3,39,7.083333333,0.716,15.785,1.499,5,5,10
263,14,24,55,0,0,92,139,229,248,78,16,7,41,339,11.6,9.56,7.83,49,7.5,0.579,10.899,2.521,4,4,8
449,18,17,73,0,3,198,186,382,425,82,36,45,76,537,11.7,7.89,6.63,49,6.916666667,1.404,14.68,1.916,5,4,9
474,22,16,90,0,0,192,227,429,463,120,46,24,72,626,12.8,10.73,7.3,73,5,0.669,15.923,5.407,5,5,10
427,21,16,65,0,0,187,149,298,334,88,33,18,86,537,10.1,8.99,6.24,40,9,0,18.915,2.085,4,4,8
391,23,19,64,0,0,166,169,338,374,92,29,14,75,483,10.1,9.21,6.65,51,6.214285714,0.546,18.266,4.188,5,4,9
302,20,9,58,0,0,104,132,239,267,95,19,7,47,394,11.4,10.26,7.26,47,5.5625,0.501,17.752,1.747,4,4,8
513,30,29,100,5,2,196,228,452,499,124,40,23,88,667,10.9,9.56,7.4,86,6.071428571,0.98,24.438,4.582,6,6,12
454,27,21,68,4,2,167,198,387,436,115,29,32,71,565,10.9,8.98,6.59,54,4.333333333,1.065,21.605,4.33,4,5,9
532,27,26,56,0,2,228,179,393,478,107,36,35,103,620,10.6,8.12,5.69,35,8.8,1.312,23.154,2.535,4,4,8
285,17,12,50,2,1,118,167,273,281,64,19,24,44,358,10.9,8.92,6.97,42,4.75,0.643,13.439,2.918,4,4,8
209,17,19,41,0,1,71,131,203,206,55,21,13,28,268,9.2,8.85,7.23,35,4.444444444,0.972,14.124,1.904,3,3,6
425,29,21,81,6,2,175,174,350,397,99,25,13,75,562,11,8.34,6.49,53,5.785714286,0.843,24.665,3.491,4,4,8
343,17,24,64,0,0,124,160,311,330,96,20,15,61,425,10.2,9.97,7.31,53,6,0.057,14.66,2.283,4,4,8
287,16,20,35,0,1,112,153,261,277,70,18,17,40,335,9.8,8.35,7.02,41,6.916666667,0.771,14.805,0.424,3,4,7
293,28,26,37,2,0,100,116,226,267,62,12,20,54,352,8.6,6.7,6.06,32,2.875,0.192,22.853,4.955,4,4,8
480,36,21,67,2,3,178,216,417,466,96,22,21,90,548,9.1,6.71,6.76,66,5.857142857,0.744,27.956,7.3,4,5,9
611,29,29,115,0,1,249,276,553,602,133,50,52,106,779,11.4,10.32,7.11,88,10.4,1.316,24.909,2.776,6,5,11
604,34,26,99,0,5,234,265,539,585,148,44,29,97,750,10.4,9.04,7.12,90,5.3125,3.241,24.942,5.816,5,5,10
639,39,26,89,1,4,237,259,548,617,128,33,40,120,709,8.9,8.23,6.89,84,5.3125,0.828,33.78,4.392,5,5,10
362,20,10,49,0,0,117,152,284,327,118,26,8,53,431,10.8,8.23,6.63,43,5.285714286,0.525,16.464,3.01,4,4,8
406,27,32,45,0,0,174,188,344,379,86,26,20,70,456,8.3,6.77,6.3,45,4.8125,2.307,21.667,3.026,4,4,8
352,8,34,51,1,1,161,159,276,306,78,19,19,78,451,13.6,9.65,7.32,34,15.16666667,0.233,7.461,0.306,4,4,8
272,13,22,55,0,0,118,124,239,262,72,12,17,42,356,12,10.15,7.26,42,6.5,0.107,11.765,1.129,4,3,7
519,27,23,57,0,0,218,182,384,456,114,36,33,100,595,9.8,7.19,5.75,37,6,0,24.79,2.21,3,4,7
31,3,1,3,0,0,10,26,29,29,9,0,1,6,36,7.8,6.29,7.01,5,3.666666667,0,2.199,0.801,1,1,2
500,28,31,88,2,2,182,210,425,475,128,39,33,90,632,11,9.22,6.47,57,7.083333333,3.209,23.419,1.374,5,5,10
403,23,30,58,6,1,142,188,362,393,79,32,26,74,453,9.7,7.53,6.3,42,5.928571429,1.538,18.713,2.749,4,5,9
505,24,25,74,0,6,215,249,469,496,116,28,21,95,611,10.5,8.24,7.02,70,8.9,1.732,20.455,1.815,5,5,10
645,38,23,116,0,1,243,239,526,612,155,42,45,99,832,10.8,10.26,6.63,81,6.214285714,0.127,32.203,5.67,4,6,10
292,12,15,39,0,0,105,136,257,282,69,16,13,45,344,10.7,8.65,6.48,29,8.8,0.452,10.593,0.955,4,4,8
467,30,21,68,2,0,177,216,404,444,103,38,26,74,530,9.8,8.28,6.34,51,5.125,0.799,24.926,4.274,5,4,9
215,8,11,43,0,0,95,114,204,212,51,13,10,41,288,14.2,10.57,7.19,29,11.5,0.201,6.355,1.444,4,3,7
288,17,13,39,0,3,130,149,260,280,60,13,14,54,345,10.5,7.13,6.52,35,5.785714286,0.07,14.416,2.514,4,3,7
449,36,18,58,1,2,178,176,344,396,97,33,17,81,512,8.8,6.94,5.88,42,3.65,1.019,29.714,5.267,4,5,9
609,22,38,144,0,0,233,288,530,587,174,45,29,86,829,13.8,11.96,8.23,115,10.5,0.229,19.038,2.734,5,6,11
240,19,26,33,1,2,97,125,213,233,50,15,9,47,298,8.5,8.56,6.96,36,5.125,0.129,16.692,2.178,3,4,7
276,17,16,52,0,1,99,123,238,265,78,23,22,44,351,10.5,9.56,7.04,42,5.714285714,0.47,14.378,2.15,4,4,8
324,17,24,40,1,0,146,144,270,296,56,12,13,74,393,9.2,6.33,6.14,30,8.8,0.265,15.635,1.1,4,4,8
291,20,8,43,0,0,123,126,227,253,51,13,24,54,345,10.4,7.82,5.9,26,5.5,0.794,15.357,3.848,3,4,7
574,33,19,89,7,2,213,251,500,547,135,36,33,105,728,10.4,9.1,6.85,80,7.666666667,0.263,25.779,6.959,5,6,11
519,12,8,69,0,0,226,138,275,328,126,35,30,80,629,13.3,8.89,6.69,33,15.66666667,1.219,9.778,1.004,4,4,8
338,16,15,68,1,0,137,145,287,319,84,16,23,55,448,11.1,10.91,6.71,41,12.375,1.071,13.68,1.249,4,4,8
362,26,7,53,0,0,166,147,309,344,73,19,17,73,446,9,7.41,6.28,42,4.277777778,0.272,21.463,4.265,4,4,8
520,33,31,74,0,2,208,207,431,487,109,39,39,98,637,10,8.52,6.26,55,6.833333333,2.508,27.663,2.83,5,4,9
539,29,26,92,0,0,190,240,458,517,156,47,29,85,642,10.2,9.8,7.64,92,6.666666667,2.302,25.306,1.39,5,4,9
253,18,17,36,2,4,81,141,231,246,70,17,11,41,294,8.5,9.03,7.51,43,6,0.91,14.697,2.393,4,3,7
314,12,6,34,0,1,169,136,264,298,59,15,19,72,371,9.9,6.51,6.14,24,10.1,0.161,10.854,0.985,4,4,8
526,30,20,128,0,1,173,235,460,510,150,33,27,81,694,11.9,11.65,7.58,90,6.357142857,0.309,25.481,4.21,5,5,10
240,9,10,30,0,0,112,141,231,238,48,18,13,44,284,10.3,7.2,6.43,22,23.25,0.411,7.777,0.81,3,4,7
415,22,17,67,1,0,147,205,374,405,103,24,25,73,506,10,11.13,7.15,61,6.142857143,0.94,17.787,3.272,5,5,10
583,35,29,121,2,1,193,300,532,572,145,62,41,84,772,10.8,11.3,7.98,115,3.65,1.649,27.841,5.51,5,6,11
362,9,12,43,0,0,168,157,310,341,81,16,21,78,458,13.2,8.77,7.13,35,24.25,0.485,7.992,0.522,4,4,8
320,22,12,47,2,1,105,167,292,314,80,18,15,52,353,9.1,7.98,7.33,51,3.75,0.766,18.15,3.085,4,4,8
402,23,28,57,0,0,157,159,304,345,94,27,23,69,480,9.2,8.34,6.38,44,5.0625,0.158,19.884,2.958,4,4,8
432,17,19,76,0,1,189,166,337,390,98,42,15,89,523,11.3,9.46,6.53,43,7.416666667,0.175,14.234,2.591,4,5,9
10,1,0,1,0,0,4,10,9,8,2,1,0,3,14,0,9.35,11.93,4,4,0.169,0.635,0.196,1,1,2
415,27,21,63,0,0,148,174,342,390,114,24,19,82,506,9.6,9.16,6.31,46,4.75,0.738,20.904,5.358,5,4,9
372,14,51,48,0,1,152,171,330,358,97,30,13,73,455,11.6,8.83,7.2,50,7.166666667,0.413,12.673,0.915,3,4,7
289,15,8,64,1,0,120,108,196,235,70,16,6,47,400,13.2,10.03,6.2,28,11.75,0,11.565,3.435,4,4,8
560,31,36,55,1,2,237,200,455,523,106,27,45,98,615,9.3,6.67,6.01,48,8.9,0.491,27.519,2.99,4,4,8
322,21,23,58,0,3,112,152,272,301,95,14,17,57,419,10.2,9.33,7.11,51,4.222222222,0,16.274,4.726,4,4,8
527,23,33,94,0,0,224,232,453,505,94,33,36,114,654,11.8,10.15,7.42,81,7.416666667,0.154,19.66,3.186,5,4,9
430,23,24,59,0,0,178,182,370,409,116,20,22,65,511,10.5,8.98,6.51,49,4.1,2.149,18.175,2.676,4,4,8
615,36,29,108,2,1,232,293,565,602,138,43,32,99,751,10.2,9.5,7.26,97,5.25,2.829,30.8,2.369,6,5,11
365,24,12,59,0,5,129,175,333,356,87,28,27,59,432,10,9.39,6.65,46,3.9,1.505,20.113,2.382,5,5,10
526,25,18,98,0,3,198,246,483,517,143,38,28,88,668,11.9,10.44,7.55,86,5.125,0.795,21.413,2.792,4,4,8
477,25,39,62,1,1,170,209,412,455,93,48,30,89,546,10.5,9.04,6.37,48,5.357142857,3.121,18.634,3.243,4,4,8
276,16,25,52,0,2,116,126,218,239,67,14,12,51,362,11.2,8.99,6.82,38,6.666666667,2.025,12.247,1.727,4,4,8
354,16,26,41,0,1,157,134,281,329,69,13,34,77,417,10.6,5.86,5.76,23,5.857142857,0.27,14.116,1.614,4,4,8
454,24,23,84,0,0,162,196,383,425,113,39,23,73,588,11.3,10.03,7.18,68,7,0.5,20.173,3.327,4,4,8
434,25,18,70,0,2,169,182,371,415,118,32,21,92,536,9.9,8.69,6.7,55,5.5,1.646,21.062,2.292,5,5,10
261,16,4,47,1,1,94,106,190,220,68,20,14,38,327,11.5,8.81,6.39,29,5.142857143,0.307,13.043,2.65,4,3,7
517,19,17,79,0,0,237,171,375,451,117,42,26,90,654,11.2,8.36,6.54,50,12.5,1.575,16.44,0.985,4,4,8
654,31,42,79,0,0,272,268,556,627,146,31,43,117,746,9.4,6.9,6.15,59,5.0625,0.737,27.218,3.045,5,5,10
417,13,31,50,0,0,202,176,365,398,86,14,30,81,480,9.3,7.5,6.3,29,7.25,0.759,11.327,0.915,4,4,8
215,10,15,44,0,0,83,105,186,206,51,13,12,43,270,11.6,10.84,8.04,40,7.25,0.285,8.875,0.84,3,3,6
262,8,12,30,1,0,119,129,234,251,72,14,7,41,317,11.2,8.48,7.16,31,13,0,7.668,0.332,3,4,7
602,13,19,57,0,0,316,210,486,572,93,31,43,128,683,9.5,6.17,6.78,35,12.75,0.093,10.615,2.292,5,4,9
661,45,18,144,1,2,237,266,529,600,174,48,24,104,873,11,10.6,7.42,116,5.357142857,0.491,38.643,5.866,5,5,10
262,15,12,50,0,0,90,140,238,253,72,17,12,41,322,10.8,8.58,7.14,40,6,0,12.809,2.191,3,4,7
279,13,7,32,0,0,110,98,158,176,65,8,32,47,343,10.9,8.07,6.05,23,8.1,0.283,10.139,2.578,4,4,8
491,39,14,76,2,5,197,213,424,471,97,23,26,83,586,9.5,7.46,6.32,57,4.388888889,0.627,32.933,5.44,5,5,10
228,14,8,44,1,0,84,113,190,207,58,13,10,41,301,10.5,9.21,6.74,31,5.1875,1.021,11.414,1.564,3,3,6
660,48,39,94,0,2,272,259,551,627,131,48,40,120,773,8.7,7.29,6.17,71,4.875,4.523,40.467,3.013,3,5,8
388,18,20,49,0,0,175,143,301,353,87,21,22,80,452,9.3,7.66,6.1,33,7.333333333,1.756,14.673,1.57,4,4,8
357,22,11,60,0,3,148,164,306,343,80,28,11,63,454,10.8,6.89,6.31,40,6.75,0.288,18.154,3.557,4,4,8
240,11,20,24,0,0,109,128,225,236,44,8,12,55,278,9.1,5.86,6.2,22,8.9,0.108,10.069,0.822,3,3,6
458,24,20,81,0,0,193,195,398,440,106,23,25,85,595,11.7,9.74,6.96,64,5.25,0.42,20.509,3.071,4,4,8
318,17,13,34,0,0,126,138,265,299,61,21,15,58,375,10.6,8.18,6.04,28,6.75,0.113,14.187,2.699,4,4,8
481,20,45,67,0,0,198,214,416,461,92,22,38,109,562,10.5,7.83,6.75,55,10.3,1.085,17.649,1.266,5,5,10
455,27,26,50,3,1,186,192,402,440,90,31,23,93,548,9,7.48,6.07,43,7.166666667,0.237,22.693,4.07,5,5,10
498,23,33,82,0,0,177,211,408,470,148,37,40,78,591,10.5,10.09,7.46,76,6.583333333,1.513,20.132,1.353,5,5,10
445,22,24,60,0,1,162,156,322,388,136,34,5,73,537,10.1,8.41,6.18,41,6.583333333,0.642,18.302,3.056,4,5,9
325,16,14,31,0,1,145,150,293,318,67,16,9,72,376,9.5,4.88,5.82,24,8.5,0.735,13.033,2.232,4,4,8
463,23,29,96,0,1,173,201,395,442,123,31,13,80,604,11.5,9.92,6.98,66,8.3,0.245,19.009,3.746,5,5,10
544,39,31,84,2,1,199,271,506,536,121,41,42,91,653,9.9,9.03,6.96,80,5.5625,4.855,32.435,1.71,6,5,11
583,37,26,76,0,1,223,211,472,540,159,45,18,96,707,9.8,8.34,6.08,57,4.444444444,0.641,30.021,6.338,5,5,10
172,6,23,25,0,0,67,102,153,164,41,15,10,27,213,11.2,7.9,6.84,19,11.75,0.503,4.789,0.71,3,3,6
486,36,36,65,1,4,173,251,446,475,124,32,21,74,535,8,8.22,7.34,79,5.1875,2.723,29.197,4.08,5,6,11
358,19,18,67,1,1,142,184,331,351,90,30,15,71,466,10.8,9.51,7.48,62,7.25,1.695,14.685,2.62,5,4,9
448,22,17,85,0,0,177,166,331,395,132,29,17,94,534,10.1,9.8,6.37,45,5.428571429,1.155,19.956,0.889,4,5,9
359,20,5,47,0,0,157,140,303,341,71,20,7,71,432,9.6,7.25,5.76,27,6.833333333,0.493,17.114,2.391,4,4,8
330,15,29,40,0,0,140,155,278,311,69,26,19,62,389,10.5,8.01,6.68,37,8.9,0.857,12.483,1.661,4,4,8
583,31,20,76,0,1,244,237,477,542,107,44,33,107,692,10.5,7.25,6.52,67,5.5,0.618,26.225,4.158,5,5,10
605,30,19,120,0,1,203,230,446,505,186,45,31,86,823,11.1,12.35,7.63,102,7.833333333,1.126,24.264,4.611,5,5,10
403,36,35,73,0,0,134,206,358,394,106,27,25,69,514,9.2,8.67,6.9,62,3.363636364,7.36,27.305,1.336,4,5,9
583,15,18,67,0,0,239,188,419,493,134,61,52,121,658,11.1,7.79,6.43,36,16,0.737,11.715,2.547,5,5,10
271,18,16,42,5,0,108,139,250,266,54,17,29,51,320,10,7.35,6.87,38,5.642857143,3.016,14.045,0.938,4,3,7
444,24,23,77,0,1,187,212,395,429,113,21,21,85,573,10.5,9.45,6.89,62,6.428571429,0.798,21.135,2.067,5,5,10
451,30,18,50,1,0,203,197,386,424,88,25,27,72,522,8.8,6.95,6.03,44,5.25,0.421,27.501,2.078,4,4,8
389,26,27,68,0,0,148,177,349,380,104,28,18,69,501,10.5,9.61,7.07,60,6.142857143,0.613,21.67,3.717,4,4,8
491,32,29,105,0,0,191,207,409,461,110,39,34,88,644,10.3,9.97,7.33,82,6.083333333,3.734,25.115,3.151,5,4,9
658,35,47,126,4,6,239,292,592,648,158,42,34,119,841,11.3,9.97,7.33,103,7.166666667,3.206,26.495,5.297,5,5,10
314,18,14,51,0,0,147,105,225,267,79,14,13,54,401,11.3,9.39,5.9,26,5.428571429,0.283,16.176,1.541,4,4,8
334,13,15,40,1,0,132,171,303,326,80,17,14,53,389,11.2,7.96,6.97,41,6.666666667,0.626,11.448,0.925,4,4,8
596,30,26,102,0,1,285,145,330,414,127,31,9,113,749,11.6,8.12,5.61,37,6.583333333,0.523,24.767,4.709,5,5,10
281,10,19,39,0,0,120,135,257,274,70,13,14,51,341,10.8,7.78,6.94,33,13,0.028,8.831,1.141,4,4,8
344,17,15,63,3,0,135,160,306,331,86,20,23,46,443,11.8,10.09,7.47,56,10.4,0.083,15.17,1.747,4,4,8
300,18,13,56,1,1,143,133,261,285,60,12,23,59,371,10.6,7.76,6.31,33,4.6875,0.717,14.683,2.598,4,4,8
548,34,29,89,1,0,203,238,473,527,124,37,31,97,633,9,9.15,6.69,70,4.666666667,1.849,29.247,2.904,5,5,10
683,40,30,116,3,5,257,292,595,657,168,45,37,119,826,10.2,9.45,6.89,93,6.214285714,0.832,32.536,6.632,4,5,9
435,23,16,77,6,0,164,201,392,426,99,35,22,68,522,10.2,9.63,7.18,63,7.333333333,2.149,19.47,1.381,4,4,8
380,24,20,50,0,4,147,162,301,344,78,16,23,74,431,9.1,7.99,6.67,48,4.75,0.565,20.669,2.766,4,4,8
499,33,16,62,0,0,221,174,410,468,98,30,32,86,584,8.7,6.72,6.08,50,7.583333333,0.409,27.84,4.751,4,4,8
688,34,20,65,0,1,329,230,556,652,134,30,31,134,784,8.8,5.75,5.68,45,6.214285714,1.116,28.5,4.385,5,6,11
