,char_count,word_count,sentence_count,avg_sentence_len,spelling_errors,long_word,exc_count,que_count,comma_count,stopwords_num,sat_num,unigram,bigrams,trigrams,noun_count,adj_count,adv_count,verb_count,fw_count,neg_sentiment,neu_sentiment,pos_sentiment,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog
373,2229.0,480.0,23.0,20.869565217391305,13,77,0,1,15,181,5,209,419,462,132,29,17,82,82,0.41900000000000004,19.929000000000002,2.652,556,78.48,10.5,6.8,7.71,8.2,6.55,53,8.5,14.336153846153847
374,1892.0,384.0,20.0,19.2,24,50,0,0,4,134,4,166,311,355,109,26,27,67,67,0.0,16.529999999999998,3.4699999999999993,464,71.04,9.8,7.6,8.81,8.5,6.61,46,7.25,14.235894428152495
375,2344.0,487.0,27.0,18.037037037037038,27,59,3,10,10,221,4,206,432,478,105,20,46,96,96,0.307,22.71,3.9830000000000005,569,81.33,9.3,5.7,8.11,7.3,6.42,55,5.1875,13.260186915887852
376,2713.0,528.0,39.0,13.538461538461538,45,105,0,1,21,186,6,265,472,508,135,35,29,82,82,2.9669999999999996,32.833,3.1990000000000003,711,59.7,10.7,7.8,10.42,7.8,7.9,106,4.611111111111111,15.97920704845815
377,2217.0,446.0,25.0,17.84,46,69,0,1,11,150,9,209,397,436,138,21,22,79,79,3.027,20.546999999999997,1.426,535,73.17,10.0,6.8,10.61,9.2,6.86,59,6.285714285714286,14.293333333333335
378,721.0,141.0,5.0,28.2,10,24,0,0,4,58,2,67,116,128,38,4,2,31,31,0.0,4.905,0.095,181,62.21,12.3,11.0,9.7,13.1,6.75,15,11.5,16.971162790697672
379,1724.0,351.0,12.0,29.25,17,50,0,0,11,136,7,186,328,342,93,26,14,63,63,0.895,9.744,1.3590000000000002,432,69.55,10.9,10.2,8.19,12.5,7.07,43,13.75,18.085077399380804
380,2201.0,459.0,31.0,14.806451612903226,29,69,1,2,19,189,3,210,407,444,98,34,21,76,76,1.5219999999999998,25.116,4.360999999999999,537,75.4,8.9,5.9,8.22,6.4,6.66,60,6.571428571428571,13.165340050377836
381,1107.0,225.0,11.0,20.454545454545453,3,33,1,0,4,99,2,106,193,212,48,13,13,47,47,0.91,9.187,0.903,284,69.11,11.6,8.3,7.66,8.3,6.47,25,6.75,14.384688995215312
382,2401.0,486.0,21.0,23.142857142857142,20,65,0,1,10,215,2,190,396,455,129,12,20,88,88,0.065,18.502000000000002,2.432,592,75.44,10.5,8.0,8.3,9.9,6.36,47,5.571428571428571,14.683792325056437
383,1732.0,356.0,22.0,16.181818181818183,13,56,0,2,11,138,1,164,304,340,81,15,13,77,77,0.365,19.146,2.4890000000000003,422,74.08,9.2,6.4,8.63,7.2,6.57,44,4.611111111111111,13.299163987138265
384,2266.0,479.0,23.0,20.82608695652174,35,53,0,2,20,207,5,203,422,464,91,28,34,99,99,1.123,19.766000000000002,2.11,552,78.59,9.1,6.8,8.41,8.7,6.59,54,6.071428571428571,14.417391304347825
385,1386.0,283.0,11.0,25.727272727272727,7,38,0,1,17,115,8,124,232,260,79,18,6,49,49,0.609,8.74,1.6510000000000002,337,71.48,11.0,9.5,9.35,12.5,6.71,29,8.9,16.64
386,868.0,181.0,11.0,16.454545454545453,8,28,2,0,3,61,2,101,157,169,53,17,6,27,27,0.624,8.155,2.22,223,73.98,10.2,6.5,8.63,7.2,7.17,28,4.277777777777778,14.859487179487179
387,1302.0,283.0,11.0,25.727272727272727,13,27,0,0,3,124,1,119,220,248,62,21,17,50,50,1.5980000000000003,8.905,0.499,317,81.46,9.6,7.7,6.39,9.3,5.66,14,7.083333333333334,13.562162162162162
388,2098.0,430.0,27.0,15.925925925925926,15,68,0,0,24,166,5,194,370,412,101,25,25,69,69,1.299,21.314999999999998,4.385000000000001,532,74.59,10.3,6.2,9.5,7.6,7.15,66,5.928571428571429,14.633460490463216
389,2257.0,476.0,27.0,17.62962962962963,21,73,1,3,16,188,4,195,407,455,94,22,13,95,95,0.164,23.765,3.071,579,72.87,10.2,6.9,8.0,7.2,6.46,54,6.142857142857143,13.36271844660194
390,2447.0,564.0,20.0,28.2,31,56,0,0,20,235,3,214,481,540,96,31,42,114,114,0.968,17.215,1.8170000000000002,633,72.09,10.7,9.3,6.33,9.7,6.3,45,8.3,15.448524590163935
391,926.0,193.0,8.0,24.125,4,27,0,1,0,97,0,99,165,178,38,17,6,40,40,0.6699999999999999,6.026,1.305,234,73.41,9.5,8.8,6.27,9.0,6.06,15,8.4,14.483243243243244
392,2300.0,486.0,30.0,16.2,42,81,2,1,26,176,6,228,437,470,118,24,34,84,84,1.6919999999999997,24.791,3.5170000000000003,575,75.2,9.4,6.0,8.16,6.4,7.1,74,4.333333333333333,14.332530120481929
393,1779.0,375.0,25.0,15.0,16,59,1,0,22,125,5,197,335,364,104,30,16,55,55,0.518,19.755999999999997,4.726,447,67.55,9.5,6.9,9.96,7.5,7.41,61,4.35,14.906315789473684
394,2338.0,484.0,28.0,17.285714285714285,30,65,14,3,3,209,4,207,423,464,107,33,32,85,85,1.5839999999999999,24.691999999999997,1.724,583,81.02,9.9,5.8,7.71,6.9,6.37,54,4.375,13.194128440366974
395,1670.0,357.0,23.0,15.521739130434783,10,33,0,2,2,167,3,159,305,343,51,12,21,83,83,0.7969999999999999,19.962,2.241,402,90.19,7.7,4.4,5.85,5.3,5.72,28,5.857142857142857,11.374634146341464
396,1500.0,294.0,10.0,29.4,19,45,0,0,1,139,7,151,269,286,65,16,16,58,58,0.8740000000000001,8.091,1.036,383,59.98,12.5,11.8,8.3,13.1,6.83,32,12.25,17.771428571428572
397,1353.0,276.0,11.0,25.09090909090909,17,40,0,0,2,141,0,121,233,256,59,21,14,50,50,0.164,9.354000000000001,1.4810000000000003,349,64.85,11.7,10.0,8.01,10.5,6.21,23,7.333333333333334,14.887843137254903
398,2468.0,478.0,15.0,31.866666666666667,31,70,0,0,3,233,4,129,291,362,107,16,36,97,97,0.44899999999999995,13.083,1.467,594,67.01,10.9,11.2,9.99,14.9,6.46,38,11.875,17.20671201814059
399,1783.0,385.0,27.0,14.25925925925926,19,45,2,0,12,167,1,182,337,371,68,25,24,81,81,0.0,23.319999999999997,3.6799999999999993,435,84.07,8.4,4.7,6.48,4.9,6.35,45,4.9375,12.334117647058825
400,1946.0,380.0,16.0,23.75,14,72,0,0,9,161,9,124,240,279,93,18,6,68,68,0.0,12.646999999999998,3.353,505,66.07,11.9,9.5,8.99,10.9,6.03,29,11.6,14.095454545454544
401,2050.0,416.0,20.0,20.8,20,57,0,3,12,174,4,195,367,398,70,29,36,80,80,0.6720000000000002,17.145,2.1839999999999997,517,68.4,10.9,8.6,8.7,9.5,6.64,48,12.5,15.013689839572192
402,2040.0,415.0,27.0,15.37037037037037,25,64,0,0,3,152,7,161,310,356,105,27,28,83,83,0.189,22.584000000000003,4.227,511,74.79,9.6,6.2,9.1,7.2,6.14,42,4.055555555555555,12.013739612188367
403,1723.0,333.0,23.0,14.478260869565217,19,79,0,1,11,127,5,163,294,322,86,31,11,62,62,4.18,16.664,2.154,431,67.04,10.3,7.1,10.37,8.1,7.9,67,3.8888888888888893,16.28962199312715
404,1691.0,355.0,17.0,20.88235294117647,14,52,0,0,18,161,6,125,243,280,66,21,12,66,66,0.09,14.988999999999999,1.9210000000000003,422,77.98,10.7,7.0,7.95,8.4,5.66,22,5.857142857142857,12.224810126582279
405,1867.0,389.0,19.0,20.473684210526315,15,45,0,0,8,173,4,163,311,350,80,22,15,73,73,0.46499999999999997,17.056,1.4789999999999999,450,77.87,9.7,7.0,7.43,8.0,6.08,34,8.9,13.310985915492958
406,1583.0,319.0,25.0,12.76,17,50,0,2,5,124,2,150,273,299,70,17,21,67,67,0.401,19.968999999999998,4.63,384,77.03,9.3,5.3,8.56,6.1,6.28,37,4.166666666666667,11.765714285714287
407,2900.0,597.0,39.0,15.307692307692308,31,110,3,6,50,218,10,234,505,573,139,36,40,89,89,2.128,31.034,5.837999999999999,704,75.61,9.8,5.8,10.31,8.0,6.9,82,5.125,13.720244399185336
408,1833.0,367.0,16.0,22.9375,13,52,0,1,6,173,3,160,315,351,91,11,17,69,69,0.0,13.954,2.0460000000000003,453,73.81,11.1,8.6,8.42,10.6,6.29,33,8.3,14.950967741935484
409,3030.0,556.0,36.0,15.444444444444445,28,132,1,6,13,179,14,302,515,548,156,46,30,92,92,1.102,26.380000000000006,8.518,770,57.77,11.3,8.6,12.4,9.9,7.84,109,4.388888888888889,16.352772073921972
410,2630.0,556.0,23.0,24.17391304347826,16,82,0,0,6,263,6,184,415,482,120,30,19,110,110,0.076,19.244000000000003,3.68,679,74.63,11.1,8.3,7.2,9.4,6.38,53,5.571428571428571,14.966349206349207
411,2383.0,509.0,31.0,16.419354838709676,23,72,4,2,23,204,8,199,424,482,129,20,18,91,91,0.9590000000000001,27.198999999999998,2.8419999999999996,593,74.29,9.5,6.4,8.4,6.9,6.52,60,5.928571428571429,13.128445475638053
412,2789.0,597.0,21.0,28.428571428571427,27,72,0,0,29,265,8,246,507,556,128,23,49,109,109,0.309,18.91,1.781,705,71.18,11.5,9.6,7.61,11.2,6.76,63,6.583333333333333,16.85684210526316
413,2967.0,624.0,27.0,23.11111111111111,23,82,0,0,25,265,6,246,539,591,117,36,41,118,118,0.135,23.171999999999997,3.693,732,75.95,10.1,7.8,7.89,9.3,6.42,62,7.416666666666666,14.70043165467626
414,1787.0,370.0,20.0,18.5,16,52,0,0,6,165,7,177,327,357,70,24,19,74,74,0.238,16.44,3.323,446,79.8,10.5,6.3,7.48,7.3,6.49,43,6.071428571428571,13.83904761904762
415,2090.0,443.0,28.0,15.821428571428571,20,69,1,1,17,183,10,188,388,426,94,41,19,71,71,0.759,24.031,3.2099999999999995,544,66.94,10.3,7.1,8.63,6.7,7.16,68,6.285714285714286,14.431827956989247
416,1985.0,389.0,18.0,21.61111111111111,17,66,0,0,16,157,7,193,347,376,88,30,29,66,66,0.516,15.317999999999998,2.166,499,68.6,11.2,8.5,9.75,10.3,7.12,56,6.214285714285714,16.18176638176638
417,1789.0,412.0,17.0,24.235294117647058,12,45,0,1,12,155,3,174,355,395,101,29,20,66,66,0.061,15.232,1.7070000000000003,448,68.7,9.3,8.5,8.3,9.0,6.85,47,8.9,15.474285714285713
418,1755.0,366.0,29.0,12.620689655172415,18,45,2,1,10,134,6,166,318,350,86,30,10,71,71,0.0,22.254000000000005,6.746,435,77.33,8.7,5.2,7.98,5.5,6.53,47,4.333333333333333,12.309367088607596
419,2054.0,413.0,23.0,17.956521739130434,22,66,0,1,12,158,18,160,289,332,95,26,13,82,82,0.44500000000000006,18.152,4.4030000000000005,521,71.85,10.4,7.3,8.41,7.8,6.17,41,8.2,12.893333333333334
420,2759.0,540.0,33.0,16.363636363636363,20,111,1,0,21,165,16,254,479,524,139,51,26,94,94,4.933,25.187999999999995,2.8779999999999992,699,65.93,11.3,7.5,11.48,9.3,7.83,101,5.25,16.399120879120883
421,1846.0,381.0,36.0,10.583333333333334,19,66,0,8,16,136,4,161,329,362,82,19,28,66,66,0.0,33.007999999999996,2.992,470,70.6,9.3,5.7,9.25,6.2,6.96,57,3.75,12.941146496815287
422,2615.0,507.0,37.0,13.702702702702704,25,107,0,0,17,174,10,261,464,498,128,38,24,92,92,1.1809999999999998,31.354000000000003,4.465999999999999,663,67.76,10.2,6.8,10.19,7.6,7.18,83,5.5,14.277477477477479
423,3264.0,642.0,35.0,18.34285714285714,30,129,2,1,34,205,13,284,555,610,183,52,30,97,97,0.262,28.15300000000001,6.584999999999999,812,66.23,11.0,7.4,12.35,9.9,7.4,103,6.785714285714286,15.232699619771864
424,1639.0,344.0,17.0,20.235294117647058,15,39,0,0,10,163,1,145,276,303,64,25,22,60,60,1.08,13.549999999999999,2.3689999999999998,402,78.08,9.3,7.0,7.2,7.7,6.01,29,6.75,13.094267515923569
425,2502.0,515.0,25.0,20.6,27,68,1,4,13,206,10,224,453,496,116,23,31,88,88,0.42300000000000004,22.994,1.5830000000000002,629,69.62,10.6,8.1,8.36,8.6,6.06,44,6.642857142857143,13.20952380952381
426,2144.0,464.0,28.0,16.571428571428573,33,60,0,5,15,209,6,213,407,445,82,19,27,91,91,1.3379999999999999,23.173000000000002,3.4869999999999997,536,82.75,9.7,5.2,7.18,5.9,6.13,46,5.0625,12.125756823821341
427,2932.0,604.0,33.0,18.303030303030305,22,98,0,1,36,209,13,262,518,580,168,42,28,107,107,2.404,27.664,2.932,731,72.76,10.5,6.9,9.91,8.8,7.67,105,4.8125,16.444023668639055
428,2096.0,457.0,39.0,11.717948717948717,19,59,0,2,15,172,9,198,393,441,87,29,23,78,78,0.79,30.564000000000007,7.645,526,86.4,8.8,3.8,6.41,4.2,6.2,51,5.4375,11.324081632653062
429,3008.0,601.0,29.0,20.724137931034484,53,109,8,3,33,223,8,267,550,594,152,33,35,104,104,0.8179999999999998,25.307000000000002,2.8739999999999997,736,68.4,11.3,8.6,10.91,11.3,7.51,94,6.75,17.20943469785575
430,2066.0,431.0,29.0,14.862068965517242,23,65,6,3,17,169,5,218,401,425,108,37,24,63,63,1.518,22.521,4.961999999999999,513,74.19,9.3,6.4,8.05,6.6,6.96,63,7.5,14.266666666666666
431,3228.0,690.0,30.0,23.0,23,90,0,2,34,311,12,239,538,617,132,25,47,127,127,1.117,26.545,2.3369999999999997,807,76.45,10.4,7.6,7.95,9.1,6.25,62,8.3,14.145960264900664
432,2012.0,423.0,27.0,15.666666666666666,12,54,0,0,23,164,5,181,358,400,99,29,19,84,84,0.38,21.853000000000005,4.7669999999999995,502,74.69,9.5,6.2,8.34,6.6,6.82,58,4.875,13.756164383561647
433,2777.0,556.0,27.0,20.59259259259259,25,90,0,2,20,189,2,241,472,533,165,41,27,95,95,0.159,23.651,3.19,712,62.58,11.0,8.8,11.42,10.7,7.11,77,7.666666666666666,15.492267818574517
434,1381.0,293.0,23.0,12.73913043478261,23,30,0,0,8,110,4,124,242,274,71,24,27,51,51,1.2750000000000001,19.517,2.208,348,77.23,8.2,5.2,7.52,5.2,6.5,37,5.125,12.273015873015874
435,1824.0,364.0,18.0,20.22222222222222,15,53,2,0,29,132,10,151,286,332,72,24,28,66,66,1.9870000000000003,14.074,1.938,455,62.38,11.2,8.9,10.55,10.1,6.72,44,6.214285714285714,14.56102564102564
436,2768.0,588.0,36.0,16.333333333333332,28,89,3,4,26,211,8,241,504,564,145,38,34,105,105,2.013,31.029000000000003,2.9559999999999995,708,74.49,10.1,6.3,8.98,7.2,6.56,70,5.714285714285714,13.171056910569105
437,4616.0,903.0,45.0,20.066666666666666,51,192,6,4,29,296,16,355,781,877,265,49,51,152,152,2.26,39.906,2.8360000000000007,1213,54.83,12.8,9.7,12.82,11.5,7.51,143,6.5,16.31067750677507
438,1683.0,355.0,11.0,32.27272727272727,15,55,0,0,24,124,3,145,265,298,108,23,12,58,58,1.7469999999999999,8.472000000000001,0.781,402,61.5,10.6,11.3,10.51,14.2,7.38,45,8.5,18.764383561643836
439,2450.0,516.0,31.0,16.64516129032258,22,73,0,5,15,204,9,206,416,468,120,25,32,94,94,1.304,26.830999999999996,2.8649999999999998,642,73.58,10.3,6.6,7.71,6.6,6.17,52,4.875,12.431611479028698
440,2534.0,576.0,33.0,17.454545454545453,33,60,0,0,31,227,6,232,484,544,117,48,38,111,111,3.298,24.638999999999996,5.062,623,81.93,8.9,5.5,6.66,5.8,6.03,51,5.571428571428571,12.086185567010311
441,624.0,115.0,5.0,23.0,6,26,0,0,4,42,1,65,104,110,40,5,1,18,18,0.0,4.143000000000001,0.857,159,59.03,13.0,10.1,12.13,12.7,7.88,21,9.0,18.395339805825245
442,3083.0,632.0,33.0,19.151515151515152,28,95,1,0,22,236,8,295,566,621,159,59,39,111,111,2.5919999999999996,27.605999999999998,2.801,762,71.85,10.2,7.3,9.92,9.0,7.12,91,5.1875,15.298398510242087
443,1448.0,292.0,11.0,26.545454545454547,17,43,0,0,11,111,3,144,263,284,78,17,14,51,51,0.0,8.817,2.1830000000000003,355,64.34,11.0,10.2,9.41,11.9,6.99,36,12.375,16.997241379310346
444,1644.0,350.0,32.0,10.9375,20,49,3,2,8,138,2,162,301,335,70,25,12,63,63,0.18,27.261000000000003,4.559,400,87.01,8.3,3.5,7.22,4.5,6.22,40,5.0625,11.213333333333335
445,1577.0,310.0,21.0,14.761904761904763,26,55,0,0,10,111,7,146,261,292,69,18,21,57,57,2.343,17.124999999999996,1.5330000000000001,392,66.94,10.0,7.1,10.08,7.9,7.15,49,4.666666666666667,14.406245353159854
446,1118.0,235.0,18.0,13.055555555555555,15,33,0,0,0,94,3,131,206,222,52,20,16,41,41,1.769,13.562,2.6690000000000005,288,76.42,9.7,5.5,6.48,4.5,5.78,21,3.090909090909091,10.663661971830987
447,1878.0,387.0,26.0,14.884615384615385,16,62,0,1,9,167,5,166,324,365,80,16,16,80,80,1.7610000000000001,21.522999999999996,2.7150000000000003,486,74.9,10.1,6.1,7.64,6.2,6.36,45,6.285714285714286,12.537391304347826
448,1616.0,330.0,25.0,13.2,8,51,1,1,0,118,4,142,262,296,75,19,17,67,67,0.0,21.839,3.161,418,76.42,9.1,5.5,7.7,5.5,6.14,36,4.333333333333333,11.584864864864866
449,1241.0,255.0,11.0,23.181818181818183,16,37,0,0,8,103,1,135,240,250,63,15,10,46,46,0.247,8.938999999999998,1.814,309,75.24,10.6,8.1,7.72,9.5,6.85,32,8.4,15.990085470085473
450,2382.0,463.0,32.0,14.46875,22,93,2,8,18,175,7,208,416,452,114,35,16,85,85,0.28400000000000003,27.061,4.655,608,65.62,10.6,7.6,10.2,8.4,7.24,75,7.416666666666666,14.99294117647059
451,2601.0,490.0,16.0,30.625,20,82,0,3,16,198,0,200,414,462,117,53,31,80,80,0.068,12.163,3.7689999999999997,650,51.62,13.4,13.0,10.97,15.2,7.21,62,7.333333333333334,18.708098434004476
452,3553.0,706.0,35.0,20.17142857142857,45,128,0,4,36,252,22,291,605,669,176,58,37,124,124,0.7690000000000001,28.789,5.442000000000002,898,62.68,10.4,8.7,10.38,9.8,7.32,110,7.083333333333334,16.001309328968905
453,2678.0,549.0,24.0,22.875,21,72,1,0,24,201,7,241,466,517,125,44,42,93,93,2.196,19.083,2.721,665,68.1,11.0,8.7,9.23,10.1,7.06,74,6.142857142857143,16.153846153846157
454,2138.0,434.0,14.0,31.0,24,59,0,0,12,203,0,152,355,403,102,33,34,70,70,0.556,12.468,0.975,539,67.72,11.2,10.9,8.31,13.2,6.47,36,7.166666666666666,17.062089552238806
455,691.0,143.0,8.0,17.875,8,24,2,1,7,57,4,82,128,137,37,4,8,24,24,0.1,7.078,0.821,167,74.79,9.7,6.2,9.5,7.5,7.04,21,4.9375,14.30214876033058
456,843.0,181.0,13.0,13.923076923076923,8,19,0,0,4,87,1,82,135,151,33,14,6,32,32,0.0,11.384,1.6159999999999999,194,92.53,7.3,3.5,5.9,4.4,5.51,13,4.444444444444445,10.210731707317073
457,1344.0,279.0,9.0,31.0,21,36,0,1,7,134,5,139,243,262,58,14,16,52,52,0.0,7.446,1.554,331,68.54,10.3,10.6,8.3,13.1,6.78,28,12.375,17.62215139442231
458,2970.0,607.0,24.0,25.291666666666668,10,104,0,2,19,242,10,259,529,586,163,40,28,115,115,0.841,21.128,2.03,743,66.17,11.7,9.5,9.69,11.4,7.03,77,6.75,16.61551330798479
459,1670.0,344.0,17.0,20.235294117647058,21,48,0,1,7,158,8,152,290,323,78,19,13,67,67,0.711,13.783999999999999,2.5060000000000002,429,77.87,10.8,7.0,7.37,7.9,6.1,31,7.75,13.37937106918239
460,2558.0,595.0,29.0,20.517241379310345,44,47,3,2,9,235,2,217,484,556,123,34,44,107,107,0.917,22.555,5.529999999999999,634,86.94,8.5,5.6,5.86,6.7,6.03,48,5.1875,13.019527559055119
461,3349.0,687.0,36.0,19.083333333333332,26,111,13,4,32,272,8,285,584,656,162,51,37,117,117,0.765,30.005,5.231999999999999,840,71.44,10.5,7.4,9.92,9.2,6.69,82,7.083333333333334,14.30607204116638
462,1985.0,441.0,22.0,20.045454545454547,21,50,0,2,24,155,10,206,394,421,107,45,20,65,65,0.533,19.201,2.266,508,71.44,10.7,7.4,7.94,7.7,6.95,58,6.071428571428571,14.984347826086958
463,2352.0,474.0,24.0,19.75,25,78,0,0,17,189,11,213,427,459,105,45,25,80,80,1.787,17.774,4.439,593,70.84,11.1,7.7,9.45,9.1,7.2,71,8.1,15.779903381642512
464,2631.0,544.0,40.0,13.6,33,83,0,6,18,192,12,242,493,533,130,30,35,99,99,3.4650000000000003,31.540000000000003,4.991999999999999,659,75.91,9.6,5.7,8.8,6.6,6.89,78,5.25,13.615278969957082
465,4371.0,899.0,44.0,20.431818181818183,40,158,12,2,38,370,14,364,797,881,196,53,64,144,144,0.705,39.059,4.237,1098,70.53,11.4,7.8,9.39,9.3,7.04,124,8.3,15.448268733850131
466,1806.0,377.0,21.0,17.952380952380953,18,57,3,1,9,160,6,183,340,366,84,20,31,68,68,0.62,18.193,2.1870000000000003,470,71.65,11.1,7.4,8.47,7.9,6.95,52,6.071428571428571,14.922188449848026
467,2126.0,445.0,22.0,20.227272727272727,19,60,3,2,14,184,2,190,392,432,82,32,31,78,78,0.985,18.064000000000004,2.952,518,78.59,9.2,6.8,7.71,8.1,6.08,39,12.25,13.129471032745592
468,2317.0,487.0,27.0,18.037037037037038,20,76,0,1,15,193,2,182,375,436,108,18,19,86,86,0.0,24.46,2.5400000000000005,574,81.22,9.9,5.8,7.83,6.9,6.2,49,11.0,12.707563805104408
469,2158.0,435.0,23.0,18.91304347826087,7,55,1,0,10,188,18,139,299,356,112,34,23,60,60,0.255,17.961,4.785,550,70.94,10.8,7.6,8.23,8.1,5.69,30,5.785714285714286,11.91030303030303
470,2421.0,501.0,30.0,16.7,30,79,0,0,6,212,7,193,397,462,116,28,28,99,99,0.68,27.249999999999996,2.0690000000000004,616,72.56,10.0,7.0,7.77,6.9,6.2,51,5.714285714285714,12.763281596452329
471,1363.0,260.0,11.0,23.636363636363637,10,52,3,0,7,120,2,118,214,242,55,15,25,40,40,0.0,8.877999999999998,2.1220000000000003,330,68.3,11.7,8.7,10.33,10.9,6.62,30,6.666666666666667,14.983291139240507
472,2089.0,406.0,21.0,19.333333333333332,12,71,0,0,13,163,3,156,323,370,89,28,19,76,76,0.536,16.188000000000002,4.276,523,70.63,11.2,7.8,9.57,9.4,6.18,39,6.583333333333333,13.23913043478261
473,2327.0,485.0,24.0,20.208333333333332,27,75,4,1,18,187,3,208,423,473,86,28,28,104,104,0.438,18.421,5.141999999999999,584,70.13,10.7,8.0,7.89,8.2,6.8,62,4.111111111111111,14.94074074074074
474,425.0,80.0,5.0,16.0,4,19,0,0,0,43,0,44,66,72,17,9,1,15,15,0.839,3.544,0.617,112,64.91,11.6,7.9,9.74,8.4,6.5,10,5.6,13.325405405405405
475,1115.0,219.0,11.0,19.90909090909091,17,42,0,0,8,90,5,124,207,217,56,17,6,42,42,0.121,9.57,1.3090000000000002,294,61.87,12.4,9.1,9.63,9.6,7.26,34,7.166666666666666,16.058775510204082
476,2135.0,435.0,22.0,19.772727272727273,20,64,0,3,24,170,4,179,371,411,98,33,31,71,71,1.23,19.793,0.976,516,71.14,10.1,7.6,9.74,9.3,6.68,52,5.714285714285714,14.36149732620321
477,1829.0,374.0,28.0,13.357142857142858,28,53,0,0,8,144,3,172,316,359,93,21,25,72,72,0.397,24.372999999999998,3.2299999999999995,448,76.52,8.6,5.5,8.1,6.0,6.48,47,5.25,12.411707317073171
478,4216.0,873.0,39.0,22.384615384615383,45,123,1,3,45,320,5,315,725,847,245,54,51,155,155,2.6480000000000006,31.688999999999993,4.665,1086,60.24,12.0,9.7,10.04,10.5,6.72,99,7.416666666666666,15.125853658536585
479,1741.0,353.0,17.0,20.764705882352942,36,63,2,1,8,143,5,188,337,350,68,34,30,64,64,0.555,13.662,2.783,441,70.33,10.5,7.9,8.18,8.4,7.23,55,8.6,15.995
480,2642.0,510.0,26.0,19.615384615384617,24,98,0,0,3,208,13,243,467,501,112,43,27,98,98,0.8540000000000001,20.959999999999997,4.186,662,69.92,11.2,8.0,9.34,9.3,6.91,71,7.333333333333334,15.284228329809725
481,1837.0,368.0,11.0,33.45454545454545,11,59,0,0,12,156,3,152,301,340,90,13,19,69,69,0.262,8.787,1.95,453,57.74,13.0,12.7,9.64,15.0,6.85,36,8.5,18.417349397590364
482,1331.0,276.0,23.0,12.0,13,49,0,1,10,88,5,150,246,268,69,19,10,51,51,2.1770000000000005,17.535,3.287000000000001,341,77.43,10.3,5.1,8.33,5.7,6.97,42,4.111111111111111,13.40860759493671
483,2284.0,440.0,26.0,16.923076923076923,21,89,1,0,13,168,11,162,348,399,116,15,19,84,84,0.28099999999999997,21.314999999999998,4.404,586,64.51,11.1,8.0,9.85,8.7,6.43,51,4.222222222222222,13.244556962025314
484,2052.0,383.0,19.0,20.157894736842106,13,79,0,1,17,144,14,158,295,339,107,27,24,66,66,0.372,14.510000000000002,4.118,518,53.81,12.6,10.1,12.58,11.8,7.08,54,6.571428571428571,15.485679758308159
485,1367.0,288.0,18.0,16.0,14,35,0,0,0,119,1,119,233,272,69,15,11,56,56,0.0,16.03,1.97,339,82.34,8.5,5.3,7.18,6.1,6.0,27,7.166666666666666,11.922334630350196
486,1365.0,278.0,18.0,15.444444444444445,14,38,0,0,4,115,7,156,261,274,64,24,16,53,53,1.1740000000000002,13.636000000000001,3.189,337,82.75,9.4,5.2,7.88,6.5,6.21,30,5.785714285714286,12.340876494023906
487,2510.0,517.0,27.0,19.14814814814815,21,79,0,1,25,197,8,237,469,502,128,42,23,88,88,0.175,23.301000000000005,3.524000000000001,636,72.05,10.5,7.2,8.99,8.2,7.1,76,6.142857142857143,15.195555555555558
488,1631.0,334.0,18.0,18.555555555555557,27,52,0,0,12,133,5,177,307,330,81,22,13,54,54,0.9979999999999999,15.353000000000002,1.6490000000000002,398,80.11,9.2,6.2,8.47,8.0,7.11,50,12.625,15.334006734006735
489,2153.0,464.0,26.0,17.846153846153847,29,65,8,0,12,170,3,199,399,443,111,39,23,84,84,2.3179999999999996,21.782000000000007,1.9000000000000004,554,72.16,10.1,7.2,9.05,8.2,6.69,55,7.083333333333334,14.114285714285714
490,2351.0,461.0,19.0,24.263157894736842,29,78,0,0,9,179,7,188,365,415,121,27,24,85,85,0.24200000000000002,15.616999999999999,3.1410000000000005,595,65.96,10.9,9.5,9.4,11.3,7.21,66,10.6,17.125714285714288
491,2939.0,620.0,30.0,20.666666666666668,29,103,0,2,39,240,8,252,543,607,131,30,58,103,103,1.416,25.007999999999996,3.5739999999999994,733,70.73,10.9,7.7,9.28,9.1,6.98,82,5.928571428571429,15.24352490421456
492,2473.0,544.0,36.0,15.11111111111111,24,70,6,3,13,195,7,233,473,523,110,35,36,97,97,0.992,28.66,6.348,617,83.05,8.8,5.1,7.36,5.9,6.33,59,5.928571428571429,12.54822510822511
493,3889.0,759.0,27.0,28.11111111111111,23,164,0,0,32,261,14,340,664,748,238,54,37,120,120,1.078,23.171000000000003,2.751,1004,47.42,13.3,12.5,12.42,14.3,8.17,136,10.5,19.980000000000004
494,1652.0,351.0,22.0,15.954545454545455,18,49,1,1,20,125,4,162,295,325,91,14,22,68,68,0.663,17.916,3.421,411,75.2,9.5,6.0,7.99,6.3,6.28,38,4.875,12.266666666666667
495,1638.0,357.0,17.0,21.0,17,46,0,0,21,148,2,153,301,341,86,18,19,62,62,0.298,15.581000000000001,1.121,408,78.18,9.9,6.9,7.31,7.7,6.26,34,6.833333333333333,13.705047923322685
